CoreTempRise,T_rise,MaxWorkShare
0.0,0.5,0.75
0.0,0.5,0.75
0.0,0.5,0.75
0.0,0.5,0.75
0.0,0.5,0.75
0.4700304,0.5,0.75
0.0,0.5,0.75
0.0,0.5,0.75
0.0,0.5,0.75
0.0,0.5,0.75
0.0,0.5,0.75
0.0,0.5,0.75
0.0,0.5,0.75
0.0,0.5,0.75
0.0,0.5,0.75
0.0,0.5,0.75
0.0,0.5,0.75
0.0,0.5,0.75
0.0,0.5,0.75
0.0,0.5,0.75
0.0,0.5,0.75
0.0,0.5,0.75
0.0,0.5,0.75
0.0,0.5,0.75
0.0,0.5,0.75
0.9592114,0.5,0.75
0.02987315,0.5,0.75
0.0,0.5,0.75
0.0,0.5,0.75
0.18459095,0.5,0.75
0.13210855,0.5,0.75
0.0385555,0.5,0.75
0.0,0.5,0.75
0.14611285,0.5,0.75
0.0,0.5,0.75
0.0,0.5,0.75
0.0,0.5,0.75
0.7504807999999998,0.5,0.75
0.0,0.5,0.75
0.0,0.5,0.75
0.17395285,0.5,0.75
0.0,0.5,0.75
0.0,0.5,0.75
0.0,0.5,0.75
0.0,0.5,0.75
0.0,0.5,0.75
0.0,0.5,0.75
0.0,0.5,0.75
0.0,0.5,0.75
0.0,0.5,0.75
0.0,0.5,0.75
0.0,0.5,0.75
0.0,0.5,0.75
0.0,0.5,0.75
0.0,0.5,0.75
0.0,0.5,0.75
0.0,0.5,0.75
0.0,0.5,0.75
0.0,0.5,0.75
0.0,0.5,0.75
0.0,0.5,0.75
0.0,0.5,0.75
0.0,0.5,0.75
0.0,0.5,0.75
0.0,0.5,0.75
0.0,0.5,0.75
0.0,0.5,0.75
0.0,0.5,0.75
0.0,0.5,0.75
0.0,0.5,0.75
0.0,0.5,0.75
0.0,0.5,0.75
0.0,0.5,0.75
0.0,0.5,0.75
0.0,0.5,0.75
0.0,0.5,0.75
0.0,0.5,0.75
0.0,0.5,0.75
0.0,0.5,0.75
0.0,0.5,0.75
0.0,0.5,0.75
0.0,0.5,0.75
1.07634775,0.5,0.75
0.0,0.5,0.75
0.0,0.5,0.75
0.008195349999999999,0.5,0.75
0.0,0.5,0.75
0.0,0.5,0.75
0.0,0.5,0.75
0.0,0.5,0.75
0.0,0.5,0.75
0.0,0.5,0.75
0.0,0.5,0.75
0.0,0.5,0.75
0.0,0.5,0.75
0.0,0.5,0.75
0.0,0.5,0.75
0.0,0.5,0.75
0.0,0.5,0.75
0.0,0.5,0.75
0.0,0.5,0.75
0.0,0.5,0.75
0.0,0.5,0.75
0.0,0.5,0.75
0.0,0.5,0.75
0.23965745,0.5,0.75
0.0,0.5,0.75
0.0,0.5,0.75
0.0,0.5,0.75
0.0,0.5,0.75
0.0,0.5,0.75
0.0,0.5,0.75
0.0,0.5,0.75
0.0,0.5,0.75
0.55020315,0.5,0.75
0.0,0.5,0.75
0.0,0.5,0.75
0.0,0.5,0.75
0.0,0.5,0.75
0.0,0.5,0.75
0.0,0.5,0.75
0.0,0.5,0.75
0.0,0.5,0.75
0.0,0.5,0.75
0.0,0.5,0.75
0.0,0.5,0.75
0.0,0.5,0.75
0.0,0.5,0.75
0.0,0.5,0.75
0.0,0.5,0.75
0.0,0.5,0.75
0.0,0.5,0.75
0.0,0.5,0.75
0.0,0.5,0.75
0.7828490499999999,0.5,0.75
0.0,0.5,0.75
0.0,0.5,0.75
0.0,0.5,0.75
0.1095759,0.5,0.75
0.13210855,0.5,0.75
0.0,0.5,0.75
0.0,0.5,0.75
0.14611285,0.5,0.75
0.0,0.5,0.75
0.0,0.5,0.75
0.0,0.5,0.75
0.0,0.5,0.75
0.0,0.5,0.75
0.0,0.5,0.75
0.0,0.5,0.75
0.0,0.5,0.75
0.0,0.5,0.75
0.0,0.5,0.75
0.0,0.5,0.75
0.0,0.5,0.75
0.0,0.5,0.75
0.0,0.5,0.75
0.0,0.5,0.75
0.0,0.5,0.75
0.0,0.5,0.75
0.0,0.5,0.75
0.44302485,0.5,0.75
0.0,0.5,0.75
0.0,0.5,0.75
0.0,0.5,0.75
0.0,0.5,0.75
0.0,0.5,0.75
0.0,0.5,0.75
0.0,0.5,0.75
0.0,0.5,0.75
0.4700304,0.5,0.75
0.0,0.5,0.75
0.0,0.5,0.75
0.0,0.5,0.75
0.0,0.5,0.75
0.0,0.5,0.75
0.0,0.5,0.75
0.0,0.5,0.75
0.0,0.5,0.75
0.0,0.5,0.75
0.0,0.5,0.75
0.0,0.5,0.75
0.0,0.5,0.75
0.0,0.5,0.75
0.0,0.5,0.75
0.0,0.5,0.75
0.0,0.5,0.75
0.0,0.5,0.75
0.0,0.5,0.75
0.0,0.5,0.75
0.37214555,0.5,0.75
0.0,0.5,0.75
0.0,0.5,0.75
0.0,0.5,0.75
0.1095759,0.5,0.75
0.13210855,0.5,0.75
0.0385555,0.5,0.75
0.0,0.5,0.75
0.14611285,0.5,0.75
0.0,0.5,0.75
0.5774452,0.5,0.75
0.0,0.5,0.75
0.0,0.5,0.75
0.0,0.5,0.75
0.13210855,0.5,0.75
0.0385555,0.5,0.75
0.14611285,0.5,0.75
0.0,0.5,0.75
0.0,0.5,0.75
0.0,0.5,0.75
0.38840645,0.5,0.75
0.0,0.5,0.75
0.0,0.5,0.75
0.1657575,0.5,0.75
0.0,0.5,0.75
0.0,0.5,0.75
0.0,0.5,0.75
0.0,0.5,0.75
0.0,0.5,0.75
0.0,0.5,0.75
0.0,0.5,0.75
0.0,0.5,0.75
0.0,0.5,0.75
0.0,0.5,0.75
0.0,0.5,0.75
0.0,0.5,0.75
0.0,0.5,0.75
0.0,0.5,0.75
0.0,0.5,0.75
0.0,0.5,0.75
0.0,0.5,0.75
0.0,0.5,0.75
0.0,0.5,0.75
0.0,0.5,0.75
0.0,0.5,0.75
0.0,0.5,0.75
0.0,0.5,0.75
0.0,0.5,0.75
0.0,0.5,0.75
0.0,0.5,0.75
0.0,0.5,0.75
0.0,0.5,0.75
0.0,0.5,0.75
0.0,0.5,0.75
0.0,0.5,0.75
0.0,0.5,0.75
0.0,0.5,0.75
0.48414765,0.5,0.75
0.0,0.5,0.75
0.0,0.5,0.75
0.0,0.5,0.75
0.07501505,0.5,0.75
0.0,0.5,0.75
0.0385555,0.5,0.75
0.0,0.5,0.75
0.14611285,0.5,0.75
0.0,0.5,0.75
0.0,0.5,0.75
0.0,0.5,0.75
0.1073851,0.5,0.75
0.0,0.5,0.75
0.0,0.5,0.75
0.1657575,0.5,0.75
0.0,0.5,0.75
0.0,0.5,0.75
0.0,0.5,0.75
0.0,0.5,0.75
0.0,0.5,0.75
0.0,0.5,0.75
0.0,0.5,0.75
0.0,0.5,0.75
0.0,0.5,0.75
0.0,0.5,0.75
0.0,0.5,0.75
0.0,0.5,0.75
0.0,0.5,0.75
0.0,0.5,0.75
0.0,0.5,0.75
0.0,0.5,0.75
0.0,0.5,0.75
0.0,0.5,0.75
0.0,0.5,0.75
0.0,0.5,0.75
0.0,0.5,0.75
0.0,0.5,0.75
0.0,0.5,0.75
0.0,0.5,0.75
0.0,0.5,0.75
0.0,0.5,0.75
0.0,0.5,0.75
0.0,0.5,0.75
0.0,0.5,0.75
0.0,0.5,0.75
0.0,0.5,0.75
0.0,0.5,0.75
0.0,0.5,0.75
0.0,0.5,0.75
0.0,0.5,0.75
0.0,0.5,0.75
0.0,0.5,0.75
0.0,0.5,0.75
0.0,0.5,0.75
0.0,0.5,0.75
0.0,0.5,0.75
0.0,0.5,0.75
0.0,0.5,0.75
0.0,0.5,0.75
0.0,0.5,0.75
0.0,0.5,0.75
0.0,0.5,0.75
0.0,0.5,0.75
0.0,0.5,0.75
0.0,0.5,0.75
0.0,0.5,0.75
0.0,0.5,0.75
0.0,0.5,0.75
0.0,0.5,0.75
0.0,0.5,0.75
0.0,0.5,0.75
0.97243785,0.5,0.75
0.8090862,0.5,0.75
0.0,0.5,0.75
0.0,0.5,0.75
0.0,0.5,0.75
0.0,0.5,0.75
0.0,0.5,0.75
0.0,0.5,0.75
0.0,0.5,0.75
0.0,0.5,0.75
0.4700304,0.5,0.75
0.0,0.5,0.75
0.0,0.5,0.75
0.0,0.5,0.75
0.0,0.5,0.75
0.0,0.5,0.75
0.0,0.5,0.75
0.0,0.5,0.75
0.0,0.5,0.75
0.0,0.5,0.75
0.0,0.5,0.75
0.0,0.5,0.75
0.0,0.5,0.75
0.0,0.5,0.75
0.0,0.5,0.75
0.0,0.5,0.75
0.0,0.5,0.75
0.0,0.5,0.75
0.0345133,0.5,0.75
0.0,0.5,0.75
0.0,0.5,0.75
0.0,0.5,0.75
0.0,0.5,0.75
0.0,0.5,0.75
0.0,0.5,0.75
0.0,0.5,0.75
0.14611285,0.5,0.75
0.0,0.5,0.75
0.0,0.5,0.75
0.0,0.5,0.75
0.0,0.5,0.75
0.0,0.5,0.75
0.0,0.5,0.75
0.0,0.5,0.75
0.0,0.5,0.75
0.0,0.5,0.75
0.0,0.5,0.75
0.0,0.5,0.75
0.0,0.5,0.75
0.0,0.5,0.75
0.0,0.5,0.75
0.0,0.5,0.75
0.0,0.5,0.75
0.0,0.5,0.75
0.0,0.5,0.75
0.0,0.5,0.75
0.0,0.5,0.75
0.0,0.5,0.75
0.0,0.5,0.75
0.0,0.5,0.75
0.0,0.5,0.75
0.0,0.5,0.75
0.0,0.5,0.75
0.0,0.5,0.75
0.0,0.5,0.75
0.0,0.5,0.75
0.0,0.5,0.75
0.0,0.5,0.75
0.0,0.5,0.75
0.0,0.5,0.75
0.0,0.5,0.75
0.0,0.5,0.75
0.0,0.5,0.75
0.0,0.5,0.75
0.0,0.5,0.75
0.0,0.5,0.75
0.0,0.5,0.75
0.0,0.5,0.75
0.0,0.5,0.75
0.0,0.5,0.75
0.0,0.5,0.75
0.0,0.5,0.75
0.0,0.5,0.75
0.0,0.5,0.75
0.0,0.5,0.75
0.0,0.5,0.75
0.0,0.5,0.75
0.0,0.5,0.75
0.0,0.5,0.75
0.0,0.5,0.75
0.0,0.5,0.75
0.0,0.5,0.75
0.0,0.5,0.75
0.0,0.5,0.75
0.0,0.5,0.75
0.0,0.5,0.75
0.0,0.5,0.75
0.0,0.5,0.75
0.0,0.5,0.75
0.0,0.5,0.75
0.0,0.5,0.75
0.0,0.5,0.75
0.0,0.5,0.75
0.0,0.5,0.75
0.0,0.5,0.75
0.0,0.5,0.75
0.0,0.5,0.75
0.0,0.5,0.75
0.0,0.5,0.75
0.0,0.5,0.75
0.0,0.5,0.75
0.0,0.5,0.75
0.0,0.5,0.75
0.0,0.5,0.75
0.0,0.5,0.75
0.0,0.5,0.75
0.0,0.5,0.75
0.0,0.5,0.75
0.0,0.5,0.75
0.0,0.5,0.75
0.0,0.5,0.75
0.1706986,0.5,0.75
0.0,0.5,0.75
0.0,0.5,0.75
0.0,0.5,0.75
0.63886365,0.5,0.75
1.6304363,0.5,0.75
0.0,0.5,0.75
0.0,0.5,0.75
0.0,0.5,0.75
0.0,0.5,0.75
0.0,0.5,0.75
0.0,0.5,0.75
0.0,0.5,0.75
0.0,0.5,0.75
0.4700304,0.5,0.75
0.0,0.5,0.75
0.0,0.5,0.75
0.0,0.5,0.75
0.0,0.5,0.75
0.0,0.5,0.75
0.0,0.5,0.75
0.0,0.5,0.75
0.0,0.5,0.75
0.0,0.5,0.75
0.0,0.5,0.75
0.0,0.5,0.75
0.0,0.5,0.75
0.0,0.5,0.75
0.0,0.5,0.75
0.0,0.5,0.75
0.0,0.5,0.75
0.0,0.5,0.75
0.0,0.5,0.75
0.0,0.5,0.75
0.1667417,0.5,0.75
0.0,0.5,0.75
0.0,0.5,0.75
0.0,0.5,0.75
0.1095759,0.5,0.75
0.13210855,0.5,0.75
0.0385555,0.5,0.75
0.0,0.5,0.75
0.14611285,0.5,0.75
0.0,0.5,0.75
0.0,0.5,0.75
0.0,0.5,0.75
0.7287756,0.5,0.75
0.0,0.5,0.75
0.0,0.5,0.75
0.0,0.5,0.75
0.0,0.5,0.75
0.0,0.5,0.75
0.0,0.5,0.75
0.0,0.5,0.75
0.0,0.5,0.75
0.0,0.5,0.75
0.0,0.5,0.75
0.0,0.5,0.75
0.0,0.5,0.75
0.0,0.5,0.75
0.0,0.5,0.75
0.0,0.5,0.75
0.0,0.5,0.75
0.0,0.5,0.75
0.0,0.5,0.75
0.0,0.5,0.75
0.0,0.5,0.75
0.0,0.5,0.75
0.0,0.5,0.75
0.0,0.5,0.75
0.0,0.5,0.75
0.0,0.5,0.75
0.0,0.5,0.75
0.0,0.5,0.75
0.0,0.5,0.75
0.0,0.5,0.75
0.0,0.5,0.75
0.0,0.5,0.75
0.0,0.5,0.75
0.0,0.5,0.75
0.0,0.5,0.75
0.0,0.5,0.75
0.0,0.5,0.75
0.0,0.5,0.75
0.0,0.5,0.75
0.0,0.5,0.75
0.0,0.5,0.75
0.0,0.5,0.75
0.0,0.5,0.75
0.0,0.5,0.75
0.0,0.5,0.75
0.0,0.5,0.75
0.0,0.5,0.75
0.0,0.5,0.75
0.0,0.5,0.75
0.0,0.5,0.75
0.0,0.5,0.75
0.0,0.5,0.75
0.0,0.5,0.75
0.0,0.5,0.75
0.0,0.5,0.75
0.0,0.5,0.75
0.0,0.5,0.75
0.0,0.5,0.75
0.0,0.5,0.75
0.0,0.5,0.75
0.0,0.5,0.75
0.0,0.5,0.75
0.0,0.5,0.75
0.12750145,0.5,0.75
0.0,0.5,0.75
0.0,0.5,0.75
0.0,0.5,0.75
0.0,0.5,0.75
0.0,0.5,0.75
0.0385555,0.5,0.75
0.0,0.5,0.75
0.0,0.5,0.75
0.0,0.5,0.75
0.0,0.5,0.75
0.0,0.5,0.75
0.0,0.5,0.75
0.0,0.5,0.75
0.0,0.5,0.75
0.0,0.5,0.75
0.0,0.5,0.75
0.0,0.5,0.75
0.0,0.5,0.75
0.0,0.5,0.75
0.0,0.5,0.75
0.0,0.5,0.75
0.0,0.5,0.75
0.0,0.5,0.75
0.0,0.5,0.75
0.0,0.5,0.75
0.0,0.5,0.75
0.0,0.5,0.75
0.0,0.5,0.75
0.0,0.5,0.75
0.0,0.5,0.75
0.0,0.5,0.75
0.0,0.5,0.75
0.0,0.5,0.75
0.0,0.5,0.75
0.0,0.5,0.75
0.0,0.5,0.75
0.0,0.5,0.75
0.0,0.5,0.75
0.0,0.5,0.75
0.0,0.5,0.75
0.0,0.5,0.75
0.32218985,0.5,0.75
0.0,0.5,0.75
0.0,0.5,0.75
0.0,0.5,0.75
1.6407842,0.5,0.75
2.25582555,0.5,0.75
0.0,0.5,0.75
0.0,0.5,0.75
0.0,0.5,0.75
0.0,0.5,0.75
0.0,0.5,0.75
0.0,0.5,0.75
0.0,0.5,0.75
0.0,0.5,0.75
0.4700304,0.5,0.75
0.0,0.5,0.75
0.0,0.5,0.75
0.0,0.5,0.75
0.0,0.5,0.75
0.0,0.5,0.75
0.0,0.5,0.75
0.0,0.5,0.75
0.0,0.5,0.75
0.0,0.5,0.75
0.0,0.5,0.75
0.0,0.5,0.75
0.0,0.5,0.75
0.0,0.5,0.75
0.0,0.5,0.75
0.0,0.5,0.75
0.0,0.5,0.75
0.0,0.5,0.75
0.0,0.5,0.75
0.0,0.5,0.75
0.5774452,0.5,0.75
0.02987315,0.5,0.75
0.0,0.5,0.75
0.0,0.5,0.75
0.0,0.5,0.75
0.0,0.5,0.75
0.0385555,0.5,0.75
0.0,0.5,0.75
0.14611285,0.5,0.75
0.0,0.5,0.75
0.0,0.5,0.75
0.0,0.5,0.75
0.3270576,0.5,0.75
0.0,0.5,0.75
0.0,0.5,0.75
0.0,0.5,0.75
0.0,0.5,0.75
0.0,0.5,0.75
0.0,0.5,0.75
0.0,0.5,0.75
0.0,0.5,0.75
0.0,0.5,0.75
0.0,0.5,0.75
0.0,0.5,0.75
0.0,0.5,0.75
0.0,0.5,0.75
0.0,0.5,0.75
0.0,0.5,0.75
0.0,0.5,0.75
0.0,0.5,0.75
0.0,0.5,0.75
0.0,0.5,0.75
0.0,0.5,0.75
0.0,0.5,0.75
0.0,0.5,0.75
0.0,0.5,0.75
0.0,0.5,0.75
0.0,0.5,0.75
0.0,0.5,0.75
0.0,0.5,0.75
0.0,0.5,0.75
0.0,0.5,0.75
0.0,0.5,0.75
0.0,0.5,0.75
0.0,0.5,0.75
0.0,0.5,0.75
0.0,0.5,0.75
0.0,0.5,0.75
0.0,0.5,0.75
0.0,0.5,0.75
0.0,0.5,0.75
0.0,0.5,0.75
0.0,0.5,0.75
0.0,0.5,0.75
0.0,0.5,0.75
0.0,0.5,0.75
0.0,0.5,0.75
0.0,0.5,0.75
0.0,0.5,0.75
0.0,0.5,0.75
0.0,0.5,0.75
0.0,0.5,0.75
0.0,0.5,0.75
0.0,0.5,0.75
0.0,0.5,0.75
0.0,0.5,0.75
0.0,0.5,0.75
0.0,0.5,0.75
0.0,0.5,0.75
0.0,0.5,0.75
0.0,0.5,0.75
0.0,0.5,0.75
0.0,0.5,0.75
0.0,0.5,0.75
0.0,0.5,0.75
0.0,0.5,0.75
0.0,0.5,0.75
0.0,0.5,0.75
0.0,0.5,0.75
0.0,0.5,0.75
0.0,0.5,0.75
0.0,0.5,0.75
0.0,0.5,0.75
0.0,0.5,0.75
0.0,0.5,0.75
0.0,0.5,0.75
0.0,0.5,0.75
0.0,0.5,0.75
0.0,0.5,0.75
0.0,0.5,0.75
0.0,0.5,0.75
1.3445773,0.5,0.75
0.0,0.5,0.75
0.0,0.5,0.75
0.0,0.5,0.75
0.0,0.5,0.75
0.0,0.5,0.75
0.0,0.5,0.75
0.0,0.5,0.75
0.0,0.5,0.75
0.28926675,0.5,0.75
0.0,0.5,0.75
0.0,0.5,0.75
0.0,0.5,0.75
0.0,0.5,0.75
0.0,0.5,0.75
0.0,0.5,0.75
0.0,0.5,0.75
0.0,0.5,0.75
0.0,0.5,0.75
0.0,0.5,0.75
0.0,0.5,0.75
0.0,0.5,0.75
0.0,0.5,0.75
0.0,0.5,0.75
0.0,0.5,0.75
0.0,0.5,0.75
0.0,0.5,0.75
0.0,0.5,0.75
0.0,0.5,0.75
0.0,0.5,0.75
0.0,0.5,0.75
0.0,0.5,0.75
0.0,0.5,0.75
0.07501505,0.5,0.75
0.13210855,0.5,0.75
0.0385555,0.5,0.75
0.0,0.5,0.75
0.14611285,0.5,0.75
0.0,0.5,0.75
0.0,0.5,0.75
0.0,0.5,0.75
0.0,0.5,0.75
0.0,0.5,0.75
0.0,0.5,0.75
0.0,0.5,0.75
0.0,0.5,0.75
0.0,0.5,0.75
0.0,0.5,0.75
0.0,0.5,0.75
0.0,0.5,0.75
0.0,0.5,0.75
0.0,0.5,0.75
0.0,0.5,0.75
0.0,0.5,0.75
0.0,0.5,0.75
0.0,0.5,0.75
0.0,0.5,0.75
0.0,0.5,0.75
0.0,0.5,0.75
0.0,0.5,0.75
0.0,0.5,0.75
0.0,0.5,0.75
0.0,0.5,0.75
0.0,0.5,0.75
0.0,0.5,0.75
0.0,0.5,0.75
0.0,0.5,0.75
0.0,0.5,0.75
0.0,0.5,0.75
0.0,0.5,0.75
0.0,0.5,0.75
0.0,0.5,0.75
0.0,0.5,0.75
0.0,0.5,0.75
0.0,0.5,0.75
0.0,0.5,0.75
0.0,0.5,0.75
0.0,0.5,0.75
0.0,0.5,0.75
0.0,0.5,0.75
0.0,0.5,0.75
0.0,0.5,0.75
0.0,0.5,0.75
0.0,0.5,0.75
0.0,0.5,0.75
0.0,0.5,0.75
0.0,0.5,0.75
0.0,0.5,0.75
0.0,0.5,0.75
0.0,0.5,0.75
0.0,0.5,0.75
0.0,0.5,0.75
0.0,0.5,0.75
0.0,0.5,0.75
0.0,0.5,0.75
0.0,0.5,0.75
0.0,0.5,0.75
0.0,0.5,0.75
0.0,0.5,0.75
0.0,0.5,0.75
0.0,0.5,0.75
0.0,0.5,0.75
0.0,0.5,0.75
0.0,0.5,0.75
0.0,0.5,0.75
0.0,0.5,0.75
0.0,0.5,0.75
0.0,0.5,0.75
0.0,0.5,0.75
0.0,0.5,0.75
0.0,0.5,0.75
0.0,0.5,0.75
0.0,0.5,0.75
0.0,0.5,0.75
0.0,0.5,0.75
0.0,0.5,0.75
0.0,0.5,0.75
0.0,0.5,0.75
0.0,0.5,0.75
0.0,0.5,0.75
0.0,0.5,0.75
0.0,0.5,0.75
0.0,0.5,0.75
0.0,0.5,0.75
0.0,0.5,0.75
0.0,0.5,0.75
0.0,0.5,0.75
0.32218985,0.5,0.75
0.0,0.5,0.75
0.0,0.5,0.75
0.0,0.5,0.75
0.917463,0.5,0.75
2.63122775,0.5,0.75
0.0,0.5,0.75
0.0,0.5,0.75
0.0,0.5,0.75
0.0,0.5,0.75
0.0,0.5,0.75
0.0,0.5,0.75
0.0,0.5,0.75
0.0,0.5,0.75
0.4700304,0.5,0.75
0.0,0.5,0.75
0.0,0.5,0.75
0.0,0.5,0.75
0.0,0.5,0.75
0.0,0.5,0.75
0.0,0.5,0.75
0.0,0.5,0.75
0.0,0.5,0.75
0.0,0.5,0.75
0.0,0.5,0.75
0.0,0.5,0.75
0.0,0.5,0.75
0.0,0.5,0.75
0.0,0.5,0.75
0.0,0.5,0.75
0.0,0.5,0.75
0.0,0.5,0.75
0.0,0.5,0.75
0.0,0.5,0.75
1.3055261,0.5,0.75
0.02987315,0.5,0.75
0.0,0.5,0.75
0.0,0.5,0.75
0.1095759,0.5,0.75
0.13210855,0.5,0.75
0.0385555,0.5,0.75
0.0,0.5,0.75
0.14611285,0.5,0.75
0.0,0.5,0.75
0.0,0.5,0.75
0.0,0.5,0.75
0.0,0.5,0.75
0.0,0.5,0.75
0.0,0.5,0.75
0.9495907499999999,0.5,0.75
0.02987315,0.5,0.75
0.0,0.5,0.75
0.0,0.5,0.75
0.0,0.5,0.75
0.0,0.5,0.75
0.0385555,0.5,0.75
0.0,0.5,0.75
0.14611285,0.5,0.75
0.0,0.5,0.75
0.0,0.5,0.75
0.0,0.5,0.75
0.3304937999999999,0.5,0.75
0.0,0.5,0.75
0.0,0.5,0.75
0.0,0.5,0.75
0.0,0.5,0.75
0.0,0.5,0.75
0.0,0.5,0.75
0.0,0.5,0.75
0.0,0.5,0.75
0.0,0.5,0.75
0.0,0.5,0.75
0.0,0.5,0.75
0.0,0.5,0.75
0.0,0.5,0.75
0.0,0.5,0.75
0.0,0.5,0.75
0.0,0.5,0.75
0.0,0.5,0.75
0.0,0.5,0.75
0.0,0.5,0.75
0.0,0.5,0.75
0.1706986,0.5,0.75
0.13495015,0.5,0.75
0.0,0.5,0.75
0.0,0.5,0.75
2.44152685,0.5,0.75
1.6304363,0.5,0.75
0.0,0.5,0.75
0.0,0.5,0.75
0.0,0.5,0.75
0.0,0.5,0.75
0.0,0.5,0.75
0.0,0.5,0.75
0.0,0.5,0.75
0.0,0.5,0.75
0.4700304,0.5,0.75
0.0,0.5,0.75
0.0,0.5,0.75
0.0,0.5,0.75
0.0,0.5,0.75
0.0,0.5,0.75
0.0,0.5,0.75
0.0,0.5,0.75
0.0,0.5,0.75
0.0,0.5,0.75
1.0977373,0.5,0.75
0.0,0.5,0.75
0.0,0.5,0.75
0.0,0.5,0.75
0.1095759,0.5,0.75
0.0,0.5,0.75
0.0385555,0.5,0.75
0.0,0.5,0.75
0.05061135,0.5,0.75
0.0,0.5,0.75
0.0,0.5,0.75
0.3270576,0.5,0.75
0.0,0.5,0.75
0.0,0.5,0.75
0.1657575,0.5,0.75
0.0,0.5,0.75
0.0,0.5,0.75
0.0,0.5,0.75
0.0,0.5,0.75
0.0,0.5,0.75
0.0,0.5,0.75
0.0,0.5,0.75
0.0,0.5,0.75
0.0,0.5,0.75
0.0,0.5,0.75
0.0,0.5,0.75
0.0,0.5,0.75
0.0,0.5,0.75
0.0,0.5,0.75
0.0,0.5,0.75
0.0,0.5,0.75
0.0,0.5,0.75
0.0,0.5,0.75
0.0,0.5,0.75
0.0,0.5,0.75
0.0,0.5,0.75
0.0,0.5,0.75
0.0,0.5,0.75
0.4107035,0.5,0.75
0.0,0.5,0.75
0.0,0.5,0.75
0.0,0.5,0.75
0.0,0.5,0.75
0.0,0.5,0.75
0.0,0.5,0.75
0.0,0.5,0.75
0.14611285,0.5,0.75
0.0,0.5,0.75
0.0,0.5,0.75
0.0,0.5,0.75
0.0,0.5,0.75
0.0,0.5,0.75
0.0,0.5,0.75
0.0,0.5,0.75
0.0,0.5,0.75
0.0,0.5,0.75
0.0,0.5,0.75
0.0,0.5,0.75
0.0,0.5,0.75
0.0,0.5,0.75
0.0,0.5,0.75
0.0,0.5,0.75
0.0,0.5,0.75
0.0,0.5,0.75
0.0,0.5,0.75
0.0,0.5,0.75
0.0,0.5,0.75
0.0,0.5,0.75
0.0,0.5,0.75
0.2327551,0.5,0.75
0.02987315,0.5,0.75
0.0,0.5,0.75
0.13210855,0.5,0.75
0.0,0.5,0.75
0.0,0.5,0.75
0.0,0.5,0.75
0.0,0.5,0.75
0.0,0.5,0.75
0.0,0.5,0.75
0.25688825,0.5,0.75
0.0,0.5,0.75
0.0,0.5,0.75
0.0,0.5,0.75
0.0,0.5,0.75
0.0,0.5,0.75
0.0,0.5,0.75
0.0,0.5,0.75
0.0,0.5,0.75
0.0,0.5,0.75
0.0,0.5,0.75
0.0,0.5,0.75
0.0,0.5,0.75
0.0,0.5,0.75
0.0,0.5,0.75
0.0,0.5,0.75
0.0,0.5,0.75
0.0,0.5,0.75
0.0,0.5,0.75
0.0,0.5,0.75
0.0,0.5,0.75
0.0,0.5,0.75
0.0,0.5,0.75
0.0,0.5,0.75
0.0,0.5,0.75
0.0,0.5,0.75
0.0,0.5,0.75
0.0,0.5,0.75
0.0,0.5,0.75
0.0,0.5,0.75
0.0,0.5,0.75
0.0,0.5,0.75
0.0,0.5,0.75
0.0,0.5,0.75
0.0,0.5,0.75
0.0,0.5,0.75
0.0,0.5,0.75
0.0,0.5,0.75
0.0,0.5,0.75
0.1706986,0.5,0.75
0.0,0.5,0.75
0.0,0.5,0.75
0.0,0.5,0.75
1.71947535,0.5,0.75
2.25582555,0.5,0.75
0.0,0.5,0.75
0.0,0.5,0.75
0.0,0.5,0.75
0.0,0.5,0.75
0.0,0.5,0.75
0.0,0.5,0.75
0.0,0.5,0.75
0.0,0.5,0.75
0.7645044999999999,0.5,0.75
0.0,0.5,0.75
0.0,0.5,0.75
0.0,0.5,0.75
0.0,0.5,0.75
0.0,0.5,0.75
0.0,0.5,0.75
0.0,0.5,0.75
0.0,0.5,0.75
0.0,0.5,0.75
0.0,0.5,0.75
0.0,0.5,0.75
0.0,0.5,0.75
0.0,0.5,0.75
0.0,0.5,0.75
0.0,0.5,0.75
0.0,0.5,0.75
0.0,0.5,0.75
0.0,0.5,0.75
1.16700025,0.5,0.75
0.0,0.5,0.75
0.0,0.5,0.75
0.0,0.5,0.75
0.0,0.5,0.75
0.13210855,0.5,0.75
0.0385555,0.5,0.75
0.0,0.5,0.75
0.14611285,0.5,0.75
0.0,0.5,0.75
0.0,0.5,0.75
0.0,0.5,0.75
0.4391161,0.5,0.75
0.0,0.5,0.75
0.0,0.5,0.75
0.1657575,0.5,0.75
0.0,0.5,0.75
0.0,0.5,0.75
0.0,0.5,0.75
0.0,0.5,0.75
0.0,0.5,0.75
0.0,0.5,0.75
0.0,0.5,0.75
0.0,0.5,0.75
0.0,0.5,0.75
0.0,0.5,0.75
0.0,0.5,0.75
0.0,0.5,0.75
0.0,0.5,0.75
0.0,0.5,0.75
0.0,0.5,0.75
0.0,0.5,0.75
0.0,0.5,0.75
0.0,0.5,0.75
0.0,0.5,0.75
0.0,0.5,0.75
0.0,0.5,0.75
0.0,0.5,0.75
0.0,0.5,0.75
0.0,0.5,0.75
0.0,0.5,0.75
0.0,0.5,0.75
0.0,0.5,0.75
0.0,0.5,0.75
0.0,0.5,0.75
